Purchase Receive ID,Receive Number,Receive Date,Status,Vendor Name,PO Number,Bill Number,Item Name,SKU,Item Description,Item unit,Quantity Received,Line Item Location Name,Notes,CreatedTime,Last Modified Time,CF.Checked by,CF.PR Reference#
4602503000007670496,PR-00132,2025-01-10,received,Winstar Solar Sdn Bhd,PO-438,1940,MID CLAMP 30MM,SLR-MC-30-D,,pcs,600.000000,Head Office,,2025-01-14 15:00:30,2025-01-14 15:00:30,Wei Xiang Wong,DO-001053
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,RAIL SLR-R11 6000MM,R11-6000,"(AL6005-T5)
Cut 1/2 to 3000MM",pcs,12.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,FRONT LEG 10 40MM,COBE-FE-10-40,(AL6005-T5)SLR-COBE-FE-10-D,pcs,50.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,RAIL JOINER 180MM,RS-03-180,(AL6005-T5/SUS304)SLR-RS-03,pcs,9.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,REAR LEG 10 267MM,COBE-RE-10-D-267,(AL6005-T5/SUS304) SLR-COBE-RE-10-D,pcs,50.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,T NUT WITH BOT 40MM,COB-BN-01-40,(AL6005-T5/SUS304) COB-BN-01,PCS,99.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,MIDDLE BALLASTED TRAY 200MM,SLR-BS-MBP-XLM-200,(Q235)SLR-BS-MBP-XLM-200MM,pcs,50.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,SELF TAPPING SCREW 5.5X32MM,ST5.5X32-01,(Q235),pcs,99.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,GROUNDING LUG 40MM,SLR-EK-D,(AL6005-T5/SUS304)SLR-EK-D,pcs,9.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670523,PR-00133,2025-01-10,received,Winstar Solar Sdn Bhd,PO-442,1940,PV MODULE CABLE CLIP,XJ-AZ,(SUS304)SLR-XJ-AZ,pcs,50.000000,Head Office,,2025-01-14 15:02:46,2025-01-14 15:02:46,Wei Xiang Wong,DO-001062
4602503000007670607,PR-00134,2025-01-14,received,Winstar Solar Sdn Bhd,PO-447,1940,Rail SLR-R02-Light 5200MM,SLR-R02-LIGHT,"Qty on hand (2600mm)	: 160 pcs
Usage per case: 25
Case per day: 4
Day can last on-hand: 1 day min",pcs,200.000000,Head Office,,2025-01-14 18:16:20,2025-01-14 18:16:20,Wei Xiang Wong,DO-001078
4602503000007670628,PR-00135,2025-01-09,received,TNT Best Group Sdn Bhd,PO-402,1850,"Plywood thin 3mm, 4800mm x 1200mm",WOOD-01,thick 25mm,pcs,2.000000,Head Office,,2025-01-14 18:20:24,2025-01-14 18:20:24,Wei Xiang Wong,DO-T2501/0142
4602503000007703009,PR-00136,2025-01-15,received,WATER CARE INDUSTRIES SDN BHD,PO-301,227,"L-PLATE TILES ROOF EXTENDER, 200MM",SMFG-000399,"L-PLATE TILES ROOF EXTENDER – SS304, T3MM, L200MM, M8",pcs,1000.000000,Head Office,,2025-01-15 10:54:30,2025-01-15 10:54:30,Wei Xiang Wong,WHSE/OUT/01961
4602503000007703030,PR-00137,2025-01-09,received,WATER CARE INDUSTRIES SDN BHD,PO-322,342,MASKING TAPE W36MM X L20YDS,CSMB-000159,,Each,96.000000,Head Office,,2025-01-15 10:56:21,2025-01-15 10:56:21,Wei Xiang Wong,WHSE/OUT/01969
4602503000007703051,PR-00138,2025-01-09,received,Sanifix (M) Sdn Bhd,PO-296,1916,TOOLS BAG,T-421,,Each,5.000000,Head Office,,2025-01-15 10:58:23,2025-01-15 10:58:23,Wei Xiang Wong,DO-2501181
4602503000007703072,PR-00139,2024-12-02,received,Helukabel Malaysia Sdn Bhd,PO-217,166,HeluKabel RS 485 Cable Paar-Tronic-Li2YCY 2 x 2 0.5mm2 (Grey),SKU-2112306-01,,rolls,100.000000,Head Office,,2025-01-15 11:04:20,2025-01-15 11:04:20,Wei Xiang Wong,HM-DO-24120069
4602503000007703093,PR-00140,2025-01-09,received,WATER CARE INDUSTRIES SDN BHD,PO-153,342,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",COMP-005629,,pcs,40.000000,Head Office,,2025-01-15 11:06:36,2025-01-15 11:06:36,Wei Xiang Wong,WHSE/OUT/10895
4602503000007703128,PR-00141,2025-01-09,received,WATER CARE INDUSTRIES SDN BHD,PO-268,342,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL(COMP-005659)",COMP-005659,,pcs,32.000000,Head Office,SN 300CX parts kit: 25010603,2025-01-15 12:02:40,2025-01-15 12:02:40,Wei Xiang Wong,WHSE/OUT/01950
4602503000007703128,PR-00141,2025-01-09,received,WATER CARE INDUSTRIES SDN BHD,PO-268,342,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,,pcs,64.000000,Head Office,SN 300CX parts kit: 25010603,2025-01-15 12:02:40,2025-01-15 12:02:40,Wei Xiang Wong,WHSE/OUT/01950
4602503000007703128,PR-00141,2025-01-09,received,WATER CARE INDUSTRIES SDN BHD,PO-268,342,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",COMP-005629,,pcs,32.000000,Head Office,SN 300CX parts kit: 25010603,2025-01-15 12:02:40,2025-01-15 12:02:40,Wei Xiang Wong,WHSE/OUT/01950
4602503000007703363,PR-00142,2025-01-13,received,WATER CARE INDUSTRIES SDN BHD,PO-270,342,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL(COMP-005659)",COMP-005659,,pcs,48.000000,Head Office,Solar Parts Kit 300cx; sn: 25010603,2025-01-15 12:15:25,2025-01-15 12:15:25,Wei Xiang Wong,WHSE/OUT/01947
4602503000007703363,PR-00142,2025-01-13,received,WATER CARE INDUSTRIES SDN BHD,PO-270,342,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,,pcs,96.000000,Head Office,Solar Parts Kit 300cx; sn: 25010603,2025-01-15 12:15:25,2025-01-15 12:15:25,Wei Xiang Wong,WHSE/OUT/01947
4602503000007703363,PR-00142,2025-01-13,received,WATER CARE INDUSTRIES SDN BHD,PO-270,342,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",COMP-005629,,pcs,48.000000,Head Office,Solar Parts Kit 300cx; sn: 25010603,2025-01-15 12:15:25,2025-01-15 12:15:25,Wei Xiang Wong,WHSE/OUT/01947
4602503000007703684,PR-00143,2025-01-15,received,WATER CARE INDUSTRIES SDN BHD,PO-352,342,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",COMP-005659,COMP-005659,pcs,21.000000,Head Office,,2025-01-15 13:08:34,2025-01-15 13:08:34,Wei Xiang Wong,WHSE/OUT/01975
4602503000007703684,PR-00143,2025-01-15,received,WATER CARE INDUSTRIES SDN BHD,PO-352,342,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,COMP-008035,pcs,42.000000,Head Office,,2025-01-15 13:08:34,2025-01-15 13:08:34,Wei Xiang Wong,WHSE/OUT/01975
4602503000007703684,PR-00143,2025-01-15,received,WATER CARE INDUSTRIES SDN BHD,PO-352,342,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",COMP-005629,COMP-005629,pcs,21.000000,Head Office,,2025-01-15 13:08:34,2025-01-15 13:08:34,Wei Xiang Wong,WHSE/OUT/01975
4602503000007718011,PR-00144,2025-01-15,received,Advance Bolts Trading Sdn Bhd,PO-425,231,"NUT SS304, M8",PART-000043,,pcs,3000.000000,Head Office,,2025-01-16 09:34:49,2025-01-16 09:34:49,Wei Xiang Wong,TDO-25010422
4602503000007718011,PR-00144,2025-01-15,received,Advance Bolts Trading Sdn Bhd,PO-425,231,"BOLT - SS304, M8 X 20MM X 1.25MM",PART-000012,,pcs,3000.000000,Head Office,,2025-01-16 09:34:49,2025-01-16 09:34:49,Wei Xiang Wong,TDO-25010422
4602503000007718011,PR-00144,2025-01-15,received,Advance Bolts Trading Sdn Bhd,PO-425,231,S/S A2 Flat Washer M8(8.5 x 22OD x 1.5mm),SKU-M8-01,,pcs,3000.000000,Head Office,,2025-01-16 09:34:49,2025-01-16 09:34:49,Wei Xiang Wong,TDO-25010422
4602503000007718044,PR-00145,2025-01-15,received,TNT Best Group Sdn Bhd,PO-429,88,Cement 50kg,T-446,,pcs,30.000000,Head Office,,2025-01-16 09:37:43,2025-01-16 09:37:43,Wei Xiang Wong,DO-T2501/0230
4602503000007718044,PR-00145,2025-01-15,received,TNT Best Group Sdn Bhd,PO-429,88,Concrete Sand,T-448,Packing: 20kg /bag,pcs,76.000000,Head Office,,2025-01-16 09:37:43,2025-01-16 09:37:43,Wei Xiang Wong,DO-T2501/0230
4602503000007718044,PR-00145,2025-01-15,received,TNT Best Group Sdn Bhd,PO-429,88,CONCRETE STONE,T-503,Packing: 20kg /bag,pcs,76.000000,Head Office,,2025-01-16 09:37:43,2025-01-16 09:37:43,Wei Xiang Wong,DO-T2501/0230
4602503000007726603,PR-00146,2025-01-16,received,"Solarspace Technology (XuZhou) Co., Ltd",PO-239,1602,SOLARSPACE 590W MONO BI FACIAL PV MODULE,D-SS8-72HD-590N,"SSS-72HD-590W
Double glass silver frame PV module
TOPCON 590W
300mm cable length, MC4 compatible connector
2278x1134x30mm, 
Note: 36pcs /pallet 720 pieces /40HQ",pcs,720.000000,Head Office,"Note: 1st of 4 deliveries
Incoterm: FOB Shanghai, China
Documents 3 set original: Invoice, Packing List, B/L , Test certificate and Form E(Original & Triplicate)
HS Code: 8541.43.0000
Packing: Standard Solarspace packing
Payment terms: Full amount by LC at sight before each batch of goods leave factory
Ship date: Dec 2024-Jan 2025 will be delivered in four batches , one  container every two weeks
After sales services: Normal warranty and after sales service
Bank Information 
Bank: China Zheshang Bank swift: ZJCBCN2N
Name: Solarspace Technology (Xuzhou) Co., Ltd Acct: 3030000011420100004349(USD)
Bank address: Liming mansion NO 2 North MInzhu Road, Gulou District , Xuzhou China
",2025-01-16 12:13:20,2025-01-16 12:13:20,Wei Xiang Wong,IL124LC001220
4602503000007839124,PR-00147,2025-01-17,received,WATER CARE INDUSTRIES SDN BHD,PO-265,342,"SUMMER SOLAR WATER HEATER TANK, DIRECT 180L, GVAL",COMP-005645,(COMP-005645),Unit,13.000000,Head Office,,2025-01-17 17:07:30,2025-01-17 17:07:30,Wei Xiang Wong,WHSE/OUT/01946
4602503000007839124,PR-00147,2025-01-17,received,WATER CARE INDUSTRIES SDN BHD,PO-265,342,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,,pcs,13.000000,Head Office,,2025-01-17 17:07:30,2025-01-17 17:07:30,Wei Xiang Wong,WHSE/OUT/01946
4602503000007839124,PR-00147,2025-01-17,received,WATER CARE INDUSTRIES SDN BHD,PO-265,342,"PART KIT, 180L, DIRECT, NO CARTON",COMP-005625,(COMP-005625),Unit,13.000000,Head Office,,2025-01-17 17:07:30,2025-01-17 17:07:30,Wei Xiang Wong,WHSE/OUT/01946
4602503000007839209,PR-00148,2025-01-15,received,Joo Ming Electrical Sdn Bhd,PO-456,1494,Test bond copper tape,TBCP-01,Note: Round,pcs,6.000000,Head Office,,2025-01-17 17:14:44,2025-01-17 17:14:44,Wei Xiang Wong,DO 102915
4602503000007839209,PR-00148,2025-01-15,received,Joo Ming Electrical Sdn Bhd,PO-456,1494,Saddle copper tape,SCP-01,,pcs,22.000000,Head Office,,2025-01-17 17:14:44,2025-01-17 17:14:44,Wei Xiang Wong,DO 102915
4602503000007839209,PR-00148,2025-01-15,received,Joo Ming Electrical Sdn Bhd,PO-456,1494,Copper tape (25mm x 3mm),CT-01,,M,10.000000,Head Office,,2025-01-17 17:14:44,2025-01-17 17:14:44,Wei Xiang Wong,DO 102915
4602503000007839242,PR-00149,2025-01-15,received,WATER CARE INDUSTRIES SDN BHD,PO-408,227,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,COMP-008035,pcs,15.000000,Head Office,,2025-01-17 17:23:17,2025-01-17 17:23:17,Wei Xiang Wong,WHSE/OUT/02031
4602503000007897068,PR-00150,2025-01-18,received,WATER CARE INDUSTRIES SDN BHD,PO-176,342,Carton-Summer 270L/60G (PKG-000026),PKG-000026,Size: T515mm x W515mm x L2070mm ,PCS,1.000000,Head Office,,2025-01-18 10:40:07,2025-01-18 10:40:07,Wei Xiang Wong,PR
4602503000007897068,PR-00150,2025-01-18,received,WATER CARE INDUSTRIES SDN BHD,PO-176,342,"CARTON SUMMER, 180L/40G, T513MM x W255MM x L1015MM",PKG-000006,Size: T513mm x W513mm x L1550mm,Each,1.000000,Head Office,,2025-01-18 10:40:07,2025-01-18 10:40:07,Wei Xiang Wong,PR
4602503000007945215,PR-00151,2025-01-21,received,WATER CARE INDUSTRIES SDN BHD,PO-404,227,MERU MP90 HCM WRAPPED CEV,COMP-007219,SKU: COMP-007219,Each,32.000000,Head Office,,2025-01-21 10:58:54,2025-01-21 10:58:54,Wei Xiang Wong,WHSE/OUT/01988
4602503000007945318,PR-00152,2025-01-21,received,WATER CARE INDUSTRIES SDN BHD,PO-342,342,"SUMMER SOLAR WATER HEATER TANK, DIRECT 180L, GVAL",COMP-005645,COMP-005645,Unit,33.000000,Head Office,,2025-01-21 11:09:37,2025-01-21 11:09:37,Wei Xiang Wong,WHSE/OUT/01965
4602503000007945318,PR-00152,2025-01-21,received,WATER CARE INDUSTRIES SDN BHD,PO-342,342,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,COMP-008035,pcs,33.000000,Head Office,,2025-01-21 11:09:37,2025-01-21 11:09:37,Wei Xiang Wong,WHSE/OUT/01965
4602503000007945318,PR-00152,2025-01-21,received,WATER CARE INDUSTRIES SDN BHD,PO-342,342,"PART KIT, 180L, DIRECT, NO CARTON",COMP-005625,COMP-005625,Unit,33.000000,Head Office,,2025-01-21 11:09:37,2025-01-21 11:09:37,Wei Xiang Wong,WHSE/OUT/01965
4602503000007945483,PR-00153,2025-01-20,received,Re Energy Sdn Bhd,PO-202,202,Solis Hybird Inverter 1P6K-L-Plus,SKU-S6EH1P6K-01,"Model: S6-EH1P6K-Plus
Include WIFI stick
5 years warranty",Unit,12.000000,Head Office,"

As per agreed item must be deliver before 20 Jan 2025",2025-01-21 11:26:53,2025-04-09 14:55:25,Wei Xiang Wong,DO-01970
4602503000007945483,PR-00153,2025-01-20,received,Re Energy Sdn Bhd,PO-202,202,Solis Hybird Inverter 3P10K,SKU:EH3PK10K02-01,"Model: S6-EH3P10K02-NV-YD-L
Include WIFI stick
5 years warranty",unit,9.000000,Head Office,"

As per agreed item must be deliver before 20 Jan 2025",2025-01-21 11:26:53,2025-04-09 14:55:25,Wei Xiang Wong,DO-01970
4602503000007945510,PR-00154,2025-01-16,received,D & H Welding Asia Sdn Bhd,PO-463,463,Kobelco RB26 welding electrode 2.6mm,K-RB26-01,"Packing: 20kgs 
For welding Zinc",kg,20.000000,Head Office,,2025-01-21 11:31:06,2025-01-21 11:31:06,Wei Xiang Wong,DO00007436
4602503000007945531,PR-00155,2025-01-17,received,Ew Steel Marketing Sdn Bhd,PO-430,094,Deformed Bar,SKU-DB-01,Size: 9mm x 20ft ( Y10 x 6mtr H/T ),pcs,40.000000,Head Office,,2025-01-21 11:32:14,2025-01-21 11:32:14,Wei Xiang Wong,DO-25902
4602503000007945630,PR-00156,2025-01-15,received,Tokosu Engineering Hardware Trading,PO-454,1840,"CUTTING DISC 4""",T-480,,Each,50.000000,Head Office,,2025-01-21 12:06:30,2025-01-21 12:06:30,Wei Xiang Wong,DO149700
4602503000007945651,PR-00157,2025-01-17,received,Tokosu Engineering Hardware Trading,PO-469,1840,Metal Rack,MR,"Heavy Duty Rack (1000kg/level)
Size: Height: 2400 x Depth: 450 x Lenght: 1800
3 level
12mm plywoodm",Unit,3.000000,Head Office,,2025-01-21 12:08:25,2025-01-21 12:08:25,Wei Xiang Wong,DO149722
4602503000007945672,PR-00158,2025-01-17,received,Commando Plastic Marketing,PO-465,084,Combiner box 1 row 8.5 ways,DB-1R-8.5WAYS,,Each,28.000000,Head Office,,2025-01-21 12:10:44,2025-01-21 12:10:44,Wei Xiang Wong,DO-07250
4602503000007945693,PR-00159,2025-01-16,received,Joo Ming Electrical Sdn Bhd,PO-467,1494,"Cable lug M8 , 25mm, 200A",CLM8-25,For: Battery,pcs,32.000000,Head Office,,2025-01-21 12:11:57,2025-01-21 12:11:57,Wei Xiang Wong,DO-102944
4602503000007945693,PR-00159,2025-01-16,received,Joo Ming Electrical Sdn Bhd,PO-467,1494,Cable lug M8 35mm 200A,CLM8-35,For: Battery,pcs,24.000000,Head Office,,2025-01-21 12:11:57,2025-01-21 12:11:57,Wei Xiang Wong,DO-102944
4602503000007945720,PR-00160,2025-01-16,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-468,1917,Expansion wall plug M8 x 60mm,EWM8,"5/16 x 2 3/4"" Sleeve anchor Rainbow colour
Packing: 100pcs/box",pcs,100.000000,Head Office,,2025-01-21 12:12:46,2025-01-21 12:12:46,Wei Xiang Wong,DO-2501/0409
4602503000008074015,PR-00161,2025-01-17,received,Helukabel Malaysia Sdn Bhd,PO-478,337,DC CABLE - Fireproof 1C x 4mm^2(1000 meters/Drum) Black with Red Stripe,TC-460,Helukabel Solarflex-X HIZ2Z2-K 1 x 4 MM2 Pv Wire EN50618 IE62930 (Black with Red Stripe),M,1000.000000,Head Office,"Note: will own collect 1 roll on 17.1.25
            balance 4 rolls pls arrange delivery on 20.1.25",2025-01-22 11:25:05,2025-01-22 11:25:05,Wei Xiang Wong,HM-DO-25010569
4602503000008074038,PR-00162,2025-01-20,received,Helukabel Malaysia Sdn Bhd,PO-478,337,DC CABLE - Fireproof 1C x 4mm^2(1000 meters/Drum) Black with Red Stripe,TC-460,Helukabel Solarflex-X HIZ2Z2-K 1 x 4 MM2 Pv Wire EN50618 IE62930 (Black with Red Stripe),M,4000.000000,Head Office,"Note: will own collect 1 roll on 17.1.25
            balance 4 rolls pls arrange delivery on 20.1.25",2025-01-22 11:26:10,2025-01-22 11:26:10,Wei Xiang Wong,HM-DO-25010570
4602503000008074063,PR-00163,2025-01-17,received,Joo Ming Electrical Sdn Bhd,PO-475,1494,AC wire 6mmx100m BLACK,AC-WIRE-06-B, Brand: PIPC(Sirim approved),pcs,6.000000,Head Office,,2025-01-22 12:43:06,2025-01-22 12:43:06,Wei Xiang Wong,DO102960
4602503000008074084,PR-00164,2025-01-20,received,Joo Ming Electrical Sdn Bhd,PO-340,1494,AC wire 6mmx100m BLACK,AC-WIRE-06-B,Brand: PIPC (Sirim approved),pcs,20.000000,Head Office,,2025-01-22 12:44:34,2025-01-22 12:44:34,Wei Xiang Wong,DO102675
4602503000008074084,PR-00164,2025-01-20,received,Joo Ming Electrical Sdn Bhd,PO-340,1494,Earth wire 6mmx100m,EARTH-WIRE-06,Brand: PIPC(Sirim approved),rolls,40.000000,Head Office,,2025-01-22 12:44:34,2025-01-22 12:44:34,Wei Xiang Wong,DO102675
4602503000008074119,PR-00165,2025-01-09,received,"Dongguan Zwayn New Energy Co., Ltd",PO-199,199,LiFePO4 BATTERY,T5000L,"Nominal Voltage: 51.2V -16S
Nominal Capacity: 100AH
Nominal Energy: 5.12kwh
Operation voltage range: 40.0V -57.6V
Max: Continous charge current : 100A
Max: Continous discharge current: 100A
Charging protection voltage: 55V
Float charge (approx) : 55.2V
Cycle life: 6000 times (80%DOD)
Communication: RS485/ RS232/CAN
Include: Wifi & 1.2M power cable, 3 pcs free BMS & 5pcs 
Free Communication box",Each,134.000000,Head Office,"Payment terms:
1) 10% TT in advance 
2) 90% Balance L/C at sight
3) Inco term: CFR Port Klang, Malaysia",2025-01-22 15:19:29,2025-01-22 15:19:29,Wei Xiang Wong,IL124/ILC001198
4602503000008074140,PR-00166,2025-01-22,received,Joo Ming Electrical Sdn Bhd,PO-491,1494,AC wire 6mmx100m BLACK,AC-WIRE-06-B,Brand: PIPC (Sirim approved),pcs,6.000000,Head Office,,2025-01-22 15:20:56,2025-01-22 15:20:56,Wei Xiang Wong,DO103085
4602503000008074167,PR-00167,2025-01-22,received,Sanifix (M) Sdn Bhd,PO-460,1916,"COMPRESSION SOCKET, BRASS, 3/4 X 22MM",PART-000041,Brand: Conex,Each,200.000000,Head Office,,2025-01-22 15:26:10,2025-01-22 15:26:10,Wei Xiang Wong,DO-2501444
4602503000008074188,PR-00168,2025-01-22,received,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,PO-488,67,Inches screw c/w with wall plug 6mm x 2,T-445,200pcs per box. Stock on hand: 0,pcs,1000.000000,Head Office,,2025-01-22 15:29:06,2025-01-22 15:29:06,Wei Xiang Wong,DO-2501/0534
4602503000008074209,PR-00169,2025-01-22,received,SB Four Elektrik & Hardware Sdn Bhd,PO-485,1939,AC wire 6mmx100m BLACK,AC-WIRE-06-B,Brand: Cablelink (Sirim approved),pcs,7.000000,Head Office,,2025-01-22 15:33:33,2025-01-22 15:33:33,Wei Xiang Wong,DO-0099093
4602503000008198020,PR-00170,2025-01-14,received,Joo Ming Electrical Sdn Bhd,PO-446,1494,"AWG #4 25mm2,600/1000v x 400m",Awg-425-01,SOUTHERN 25MM H07V-K 600/1000V,rolls,1.000000,Head Office,,2025-01-24 11:56:17,2025-01-24 11:56:17,Wei Xiang Wong,DO102882
4602503000008198020,PR-00170,2025-01-14,received,Joo Ming Electrical Sdn Bhd,PO-446,1494,"AWG#2 35mm2, 600/1000v x 200m",Awg-235-01,,rolls,1.000000,Head Office,,2025-01-24 11:56:17,2025-01-24 11:56:17,Wei Xiang Wong,DO102882
4602503000008198020,PR-00170,2025-01-14,received,Joo Ming Electrical Sdn Bhd,PO-446,1494,"RS 485 2C, 305M, 0.5mm2 (Grey)",SKU-2112306-01,,rolls,5.000000,Head Office,,2025-01-24 11:56:17,2025-01-24 11:56:17,Wei Xiang Wong,DO102882
4602503000008198053,PR-00171,2025-01-23,received,WATER CARE INDUSTRIES SDN BHD,PO-353,342,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",COMP-005659,,pcs,27.000000,Head Office,,2025-01-24 12:03:03,2025-01-24 12:03:03,Wei Xiang Wong,WHSE/OUT/01974
4602503000008198053,PR-00171,2025-01-23,received,WATER CARE INDUSTRIES SDN BHD,PO-353,342,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,,pcs,34.000000,Head Office,,2025-01-24 12:03:03,2025-01-24 12:03:03,Wei Xiang Wong,WHSE/OUT/01974
4602503000008198053,PR-00171,2025-01-23,received,WATER CARE INDUSTRIES SDN BHD,PO-353,342,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",COMP-005629,,pcs,27.000000,Head Office,,2025-01-24 12:03:03,2025-01-24 12:03:03,Wei Xiang Wong,WHSE/OUT/01974
4602503000008198208,PR-00172,2025-01-23,received,WATER CARE INDUSTRIES SDN BHD,PO-408,227,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,COMP-008035,pcs,5.000000,Head Office,,2025-01-24 12:05:35,2025-01-24 12:05:35,Wei Xiang Wong,WHSE/OUT/02042
4602503000008198295,PR-00173,2025-01-20,received,WATER CARE INDUSTRIES SDN BHD,PO-269,342,"SUMMER SOLAR WATER HEATER TANK, DIRECT 180L, GVAL",COMP-005645,(COMP-005645),Unit,30.000000,Head Office,,2025-01-24 12:37:20,2025-01-24 12:37:20,Wei Xiang Wong,WHSE/OUT/01951
4602503000008198295,PR-00173,2025-01-20,received,WATER CARE INDUSTRIES SDN BHD,PO-269,342,"PART KIT, 180L, DIRECT, NO CARTON",COMP-005625,(COMP-005625),Unit,30.000000,Head Office,,2025-01-24 12:37:20,2025-01-24 12:37:20,Wei Xiang Wong,WHSE/OUT/01951
4602503000008198295,PR-00173,2025-01-20,received,WATER CARE INDUSTRIES SDN BHD,PO-269,342,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",COMP-008035,,pcs,30.000000,Head Office,,2025-01-24 12:37:20,2025-01-24 12:37:20,Wei Xiang Wong,WHSE/OUT/01951
4602503000008725694,PR-00174,2025-01-27,received,SB Four Elektrik & Hardware Sdn Bhd,PO-502,1939,"FLEXIBLE GI CONDUIT PVC COATED 1"" X 30M","FLX-GI-PVC-1""",,pcs,8.000000,Head Office,,2025-02-03 12:20:58,2025-02-03 12:20:58,Wei Xiang Wong,DO-009956
4602503000008725777,PR-00175,2025-02-03,received,Tokosu Engineering Hardware Trading,PO-500,1840,Safety Ear Plug,1-Sep,,Pairs,20.000000,Head Office,,2025-02-03 12:24:51,2025-02-03 12:24:51,Wei Xiang Wong,DO149802
4602503000008725814,PR-00176,2025-02-03,received,Yeowchuan Hardware Sdn Bhd,PO-497,083,Glove- Anti slippery,SKU-AS-01,,Pairs,36.000000,Head Office,,2025-02-03 12:27:45,2025-02-03 12:27:45,Wei Xiang Wong,H25010413
4602503000008725835,PR-00177,2025-01-25,received,Joo Ming Electrical Sdn Bhd,PO-503,1494,"1"" PVC Flex Conduit Black- 20meter","FLX-PVC-1""","On hand: 8
Can last until: 23/1/2025",pcs,8.000000,Head Office,,2025-02-03 12:34:19,2025-02-03 12:34:19,Wei Xiang Wong,103156
4602503000008725856,PR-00178,2025-02-03,received,Joo Ming Electrical Sdn Bhd,PO-501,1494,AC 3P MCB 40A,MCB-40A,For 22kW x1,pcs,1.000000,Head Office,,2025-02-03 12:42:00,2025-02-03 12:42:00,Wei Xiang Wong,103138
4602503000008725856,PR-00178,2025-02-03,received,Joo Ming Electrical Sdn Bhd,PO-501,1494,Isolator Switch 35A weather proof IP56,IS-35A,,pcs,1.000000,Head Office,,2025-02-03 12:42:00,2025-02-03 12:42:00,Wei Xiang Wong,103138
4602503000008725856,PR-00178,2025-02-03,received,Joo Ming Electrical Sdn Bhd,PO-501,1494,AC 3P MCB 20A,MCB-20A,For 11kW x 2 ,pcs,2.000000,Head Office,,2025-02-03 12:42:00,2025-02-03 12:42:00,Wei Xiang Wong,103138
